Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2020-08-27,11250.0,239,8,Dry,3,False,,,11250.0,,11250.0,0.0,116.4508,-0.047636909,14447.38281,26.41,0.35,83.78,27,Rp0,0.0
2020-08-28,11250.0,240,8,Dry,4,False,,,11250.0,,11250.0,0.0,116.4508,-0.047636909,14446.00391,26.8,1.42,82.31,28,Rp0,0.0
2020-08-29,11250.0,241,8,Dry,5,False,,,11250.0,,11250.0,0.0,116.4508,-0.047636909,14446.00391,26.53,5.02,84.07,29,Rp0,0.0
2020-08-30,11250.0,242,8,Dry,6,False,11250.0,,11250.0,,,0.0,116.4508,-0.047636909,14446.00391,26.55,5.72,82.09,30,Rp0,0.0
2020-08-31,11250.0,243,8,Dry,0,False,11250.0,,11250.0,11250.0,,0.0,116.4508,-0.047636909,14618.0,26.07,6.68,85.0,31,Rp0,0.0
2020-09-01,11250.0,244,9,Dry,1,False,11250.0,,11250.0,11250.0,,0.0,116.3953,-0.047659612,14599.7002,26.77,2.41,83.61,1,Rp0,0.0
2020-09-02,11250.0,245,9,Dry,2,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14818.59961,26.3,9.4,82.69,2,Rp0,0.0
2020-09-03,11250.0,246,9,Dry,3,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14565.14746,25.64,3.29,85.0,3,Rp0,0.0
2020-09-04,11250.0,247,9,Dry,4,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14545.9873,26.24,0.72,84.11,4,Rp0,0.0
2020-09-05,11250.0,248,9,Dry,5,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14545.9873,27.07,0.5,81.68,5,Rp0,0.0
2020-09-06,11250.0,249,9,Dry,6,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14545.9873,27.09,3.93,82.09,6,Rp0,0.0
2020-09-07,11250.0,250,9,Dry,0,False,11250.0,,11250.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14741.0,26.71,7.24,83.8,7,Rp0,0.0
2020-09-08,11400.0,251,9,Dry,1,False,11271.42857142857,,11250.0,11250.0,11250.0,150.0,116.3953,-0.047659612,14795.0,26.45,4.28,81.78,8,Rp150,1.33
2020-09-09,11400.0,252,9,Dry,2,False,11292.857142857143,,11400.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14915.2002,26.68,2.54,80.47,9,Rp0,0.0
2020-09-10,11400.0,253,9,Dry,3,False,11314.285714285714,,11400.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14874.2002,27.32,2.28,78.28,10,Rp0,0.0
2020-09-11,11400.0,254,9,Dry,4,False,11335.714285714286,,11400.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14857.4707,26.55,2.81,84.91,11,Rp0,0.0
2020-09-12,11400.0,255,9,Dry,5,False,11357.142857142857,,11400.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14857.4707,26.64,3.75,85.07,12,Rp0,0.0
2020-09-13,11400.0,256,9,Dry,6,False,11378.57142857143,,11400.0,11250.0,11250.0,0.0,116.3953,-0.047659612,14857.4707,26.26,29.38,83.7,13,Rp0,0.0
2020-09-14,11400.0,257,9,Dry,0,False,11400.0,,11400.0,11250.0,,0.0,116.3953,-0.047659612,14883.0,26.6,17.55,82.69,14,Rp0,0.0
2020-09-15,11400.0,258,9,Dry,1,False,11400.0,,11400.0,11400.0,,0.0,116.3953,-0.047659612,14983.5,26.34,5.62,83.5,15,Rp0,0.0
2020-09-16,11400.0,259,9,Dry,2,False,11400.0,,11400.0,11400.0,,0.0,116.3953,-0.047659612,14869.59961,26.13,9.07,79.15,16,Rp0,0.0
2020-09-17,11400.0,260,9,Dry,3,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14812.58691,26.83,0.44,74.28,17,Rp0,0.0
2020-09-18,11400.0,261,9,Dry,4,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14788.0,26.62,1.22,82.55,18,Rp0,0.0
2020-09-21,11400.0,264,9,Dry,0,False,,,,11400.0,,,116.3953,-0.047659612,14728.0,27.79,0.47,78.29,21,Rp0,0.0
2020-09-22,11400.0,265,9,Dry,1,False,,,11400.0,11400.0,,0.0,116.3953,-0.047659612,14839.2002,27.39,3.86,81.27,22,Rp0,0.0
2020-09-23,11400.0,266,9,Dry,2,False,,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14742.58594,26.78,5.2,83.22,23,Rp0,0.0
2020-09-24,11400.0,267,9,Dry,3,False,,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14803.98535,26.77,12.71,79.09,24,Rp0,0.0
2020-09-25,11400.0,268,9,Dry,4,False,,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14839.57813,26.94,20.24,77.87,25,Rp0,0.0
2020-09-26,11400.0,269,9,Dry,5,False,,,11400.0,,11250.0,0.0,116.3953,-0.047659612,14839.57813,26.65,3.21,81.99,26,Rp0,0.0
2020-09-27,11400.0,270,9,Dry,6,False,11400.0,,11400.0,,11250.0,0.0,116.3953,-0.047659612,14839.57813,26.9,1.71,80.31,27,Rp0,0.0
2020-09-28,11400.0,271,9,Dry,0,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14863.0,27.2,3.57,81.08,28,Rp0,0.0
2020-09-29,11400.0,272,9,Dry,1,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14893.59961,26.41,9.49,87.68,29,Rp0,0.0
2020-09-30,11400.0,273,9,Dry,2,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.3953,-0.047659612,14910.0,26.48,2.84,81.78,30,Rp0,0.0
2020-10-01,11400.0,274,10,Wet,3,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14879.0,27.07,1.03,80.85,1,Rp0,0.0
2020-10-02,11400.0,275,10,Wet,4,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14817.55859,27.08,5.09,82.08,2,Rp0,0.0
2020-10-03,11400.0,276,10,Wet,5,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14817.55859,26.15,4.39,82.8,3,Rp0,0.0
2020-10-04,11400.0,277,10,Wet,6,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14817.55859,26.75,7.96,80.92,4,Rp0,0.0
2020-10-05,11400.0,278,10,Wet,0,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14853.0,27.24,27.13,80.81,5,Rp0,0.0
2020-10-06,11400.0,279,10,Wet,1,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14780.18262,26.88,3.49,82.45,6,Rp0,0.0
2020-10-07,11400.0,280,10,Wet,2,False,11400.0,,11400.0,11400.0,11250.0,0.0,116.473,0.066755273,14773.0,25.99,6.59,83.72,7,Rp0,0.0
2020-10-08,11400.0,281,10,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14715.5,26.43,2.45,81.89,8,Rp0,0.0
2020-10-09,11400.0,282,10,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14676.99609,27.39,9.83,77.91,9,Rp0,0.0
2020-10-10,11400.0,283,10,Wet,5,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14676.99609,27.42,4.83,80.46,10,Rp0,0.0
2020-10-11,11400.0,284,10,Wet,6,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14676.99609,26.84,25.57,85.22,11,Rp0,0.0
2020-10-12,11400.0,285,10,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14693.0,26.93,8.56,82.08,12,Rp0,0.0
2020-10-13,11400.0,286,10,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14484.99219,26.68,5.4,83.28,13,Rp0,0.0
2020-10-14,11400.0,287,10,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14793.0,27.12,11.21,77.65,14,Rp0,0.0
2020-10-15,11400.0,288,10,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14681.46289,26.8,6.81,82.43,15,Rp0,0.0
2020-10-16,11400.0,289,10,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14652.5,27.15,10.11,77.76,16,Rp0,0.0
2020-10-19,11400.0,292,10,Wet,0,False,,,,11400.0,,,116.473,0.066755273,14693.0,27.46,4.57,80.29,19,Rp0,0.0
2020-10-20,11400.0,293,10,Wet,1,False,,,11400.0,11400.0,,0.0,116.473,0.066755273,14708.0,27.49,3.3,80.64,20,Rp0,0.0
2020-10-21,11400.0,294,10,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14688.0,27.49,0.42,78.13,21,Rp0,0.0
2020-10-22,11400.0,295,10,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14639.77539,27.71,0.08,69.36,22,Rp0,0.0
2020-10-23,11400.0,296,10,Wet,4,False,,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14639.85254,27.4,0.22,75.62,23,Rp0,0.0
2020-10-26,11400.0,299,10,Wet,0,False,,,,11400.0,11400.0,,116.473,0.066755273,14642.78223,27.7,0.99,78.16,26,Rp0,0.0
2020-10-27,11400.0,300,10,Wet,1,False,,,11400.0,11400.0,11400.0,0.0,116.473,0.066755273,14724.2002,27.48,1.93,81.04,27,Rp0,0.0
2020-11-02,11400.0,306,11,Wet,0,False,,,,11400.0,11400.0,,116.7949,0.276373065,14586.16992,27.9,1.19,76.22,2,,0.0
2020-11-03,11400.0,307,11,Wet,1,False,,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14603.95801,26.41,17.64,84.63,3,Rp0,0.0
2020-11-04,11400.0,308,11,Wet,2,False,,,11400.0,,11400.0,0.0,116.7949,0.276373065,14540.89258,27.04,6.63,81.81,4,Rp0,0.0
2020-11-05,11400.0,309,11,Wet,3,False,,,11400.0,,11400.0,0.0,116.7949,0.276373065,14360.0,27.41,3.72,79.9,5,Rp0,0.0
2020-11-06,11400.0,310,11,Wet,4,False,,,11400.0,,11400.0,0.0,116.7949,0.276373065,14256.0,27.29,3.84,80.21,6,Rp0,0.0
2020-11-07,11400.0,311,11,Wet,5,False,,,11400.0,,11400.0,0.0,116.7949,0.276373065,14256.0,27.22,5.61,83.14,7,Rp0,0.0
2020-11-08,11400.0,312,11,Wet,6,False,11400.0,,11400.0,,11400.0,0.0,116.7949,0.276373065,14256.0,27.15,22.98,83.58,8,Rp0,0.0
2020-11-09,11400.0,313,11,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14198.67188,27.75,0.78,75.9,9,Rp0,0.0
2020-11-10,11400.0,314,11,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14256.36035,27.67,0.12,73.17,10,Rp0,0.0
2020-11-11,11400.0,315,11,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14041.54492,27.49,3.2,78.77,11,Rp0,0.0
2020-11-12,11400.0,316,11,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,13878.98926,27.51,1.95,80.22,12,Rp0,0.0
2020-11-13,11400.0,317,11,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14133.49121,27.53,0.58,81.7,13,Rp0,0.0
2020-11-14,11400.0,318,11,Wet,5,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14133.49121,27.41,4.65,82.6,14,Rp0,0.0
2020-11-16,11400.0,320,11,Wet,0,False,,,,11400.0,,,116.7949,0.276373065,14135.55957,27.1,3.9,82.45,16,Rp0,0.0
2020-11-17,11400.0,321,11,Wet,1,False,,,11400.0,11400.0,,0.0,116.7949,0.276373065,14089.2002,26.5,3.07,84.62,17,Rp0,0.0
2020-11-18,11400.0,322,11,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14026.45117,26.96,3.17,84.23,18,Rp0,0.0
2020-11-19,11400.0,323,11,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14110.2002,27.53,1.8,73.15,19,Rp0,0.0
2020-11-20,11400.0,324,11,Wet,4,False,,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14189.90039,27.63,2.57,74.39,20,Rp0,0.0
2020-11-21,11400.0,325,11,Wet,5,False,,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14189.90039,27.0,7.75,82.05,21,Rp0,0.0
2020-11-22,11400.0,326,11,Wet,6,False,11400.0,,11400.0,,11400.0,0.0,116.7949,0.276373065,14189.90039,27.16,1.78,80.12,22,Rp0,0.0
2020-11-23,11400.0,327,11,Wet,0,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,14150.99121,27.25,6.14,82.37,23,Rp0,0.0
2020-11-24,11400.0,328,11,Wet,1,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,14164.60547,27.4,17.52,82.13,24,Rp0,0.0
2020-11-25,11400.0,329,11,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14121.7998,27.2,2.14,83.47,25,Rp0,0.0
2020-11-26,11400.0,330,11,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,116.7949,0.276373065,14127.4707,26.85,2.23,84.42,26,Rp0,0.0
2020-11-27,11400.0,331,11,Wet,4,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,13897.66895,26.67,5.9,85.94,27,Rp0,0.0
2020-11-28,11400.0,332,11,Wet,5,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,13897.66895,26.75,5.46,82.37,28,Rp0,0.0
2020-11-29,11400.0,333,11,Wet,6,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,13897.66895,26.48,20.45,84.48,29,Rp0,0.0
2020-11-30,11400.0,334,11,Wet,0,False,11400.0,,11400.0,11400.0,,0.0,116.7949,0.276373065,14061.64453,26.74,21.61,84.92,30,Rp0,0.0
2020-12-01,11400.0,335,12,Wet,1,False,11400.0,,11400.0,11400.0,,0.0,117.3167,0.446766083,14094.93555,27.01,12.28,82.6,1,Rp0,0.0
2020-12-02,11400.0,336,12,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14175.0,27.35,6.01,80.92,2,Rp0,0.0
2020-12-03,11400.0,337,12,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14076.41992,27.16,5.53,83.11,3,Rp0,0.0
2020-12-04,11400.0,338,12,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14092.79883,27.88,1.94,77.91,4,Rp0,0.0
2020-12-05,11400.0,339,12,Wet,5,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14092.79883,27.3,2.41,82.68,5,Rp0,0.0
2020-12-06,11400.0,340,12,Wet,6,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14092.79883,27.2,1.58,83.66,6,Rp0,0.0
2020-12-07,11400.0,341,12,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14076.49023,27.59,4.31,79.01,7,Rp0,0.0
2020-12-08,11400.0,342,12,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14143.0,26.89,6.39,84.6,8,Rp0,0.0
2020-12-10,11400.0,344,12,Wet,3,False,,,,11400.0,11400.0,,117.3167,0.446766083,14150.0,26.93,5.09,81.64,10,,0.0
2020-12-11,11400.0,345,12,Wet,4,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14082.59277,27.68,0.26,77.57,11,Rp0,0.0
2020-12-12,11400.0,346,12,Wet,5,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14082.59277,27.05,4.15,83.29,12,Rp0,0.0
2020-12-13,11400.0,347,12,Wet,6,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14082.59277,27.07,3.22,80.66,13,Rp0,0.0
2020-12-14,11400.0,348,12,Wet,0,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14069.15723,26.09,18.79,87.48,14,Rp0,0.0
2020-12-15,11400.0,349,12,Wet,1,False,,,11400.0,11400.0,,0.0,117.3167,0.446766083,14221.90039,26.44,6.61,80.3,15,Rp0,0.0
2020-12-16,11400.0,350,12,Wet,2,False,11400.0,,11400.0,,11400.0,0.0,117.3167,0.446766083,14190.0,26.44,6.33,84.26,16,Rp0,0.0
2020-12-17,11400.0,351,12,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14070.53711,26.79,5.51,83.71,17,Rp0,0.0
2020-12-18,11400.0,352,12,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14083.85059,27.24,4.57,83.63,18,Rp0,0.0
2020-12-21,11400.0,355,12,Wet,0,False,,,,11400.0,11400.0,,117.3167,0.446766083,14068.9375,26.24,12.12,84.77,21,,0.0
2020-12-22,11400.0,356,12,Wet,1,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14100.73145,26.74,5.61,84.96,22,Rp0,0.0
2020-12-23,11400.0,357,12,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14324.2002,26.75,9.81,86.23,23,Rp0,0.0
2020-12-28,11400.0,362,12,Wet,0,False,,,,11400.0,11400.0,,117.3167,0.446766083,13911.14355,26.11,11.45,86.09,28,,0.0
2020-12-29,11400.0,363,12,Wet,1,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14126.12012,26.41,4.34,83.47,29,Rp0,0.0
2020-12-30,11400.0,364,12,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.3167,0.446766083,14069.90918,26.2,4.57,86.35,30,Rp0,0.0
2021-01-04,11400.0,369,1,Wet,0,False,,,,11400.0,11400.0,,117.6164,0.255462351,14022.50098,26.0,8.7,86.37,4,,0.0
2021-01-05,11400.0,370,1,Wet,1,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,13931.40039,26.45,8.1,86.87,5,Rp0,0.0
2021-01-06,11400.0,371,1,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,13930.0,26.08,29.1,87.36,6,Rp0,0.0
2021-01-07,11400.0,372,1,Wet,3,False,,,11400.0,,11400.0,0.0,117.6164,0.255462351,13951.5,25.73,14.0,87.15,7,Rp0,0.0
2021-01-08,11400.0,373,1,Wet,4,False,,,11400.0,,,0.0,117.6164,0.255462351,13892.97754,26.26,3.26,84.45,8,Rp0,0.0
2021-01-09,11400.0,374,1,Wet,5,False,,,11400.0,,11400.0,0.0,117.6164,0.255462351,13892.97754,26.59,0.7,84.13,9,Rp0,0.0
2021-01-10,11400.0,375,1,Wet,6,False,11400.0,,11400.0,,11400.0,0.0,117.6164,0.255462351,13892.97754,27.1,0.35,82.78,10,Rp0,0.0
2021-01-11,11400.0,376,1,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,13861.39258,27.24,2.02,81.58,11,Rp0,0.0
2021-01-12,11400.0,377,1,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14088.73535,26.47,5.65,84.68,12,Rp0,0.0
2021-01-13,11400.0,378,1,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14031.07813,26.64,5.09,84.83,13,Rp0,0.0
2021-01-14,11400.0,379,1,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14166.0,27.01,4.01,81.99,14,Rp0,0.0
2021-01-15,11400.0,380,1,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14063.14746,26.66,19.25,88.33,15,Rp0,0.0
2021-01-18,11400.0,383,1,Wet,0,False,,,,11400.0,,,117.6164,0.255462351,13880.7793,26.23,7.08,85.46,18,Rp0,0.0
2021-01-19,11400.0,384,1,Wet,1,False,,,11400.0,11400.0,,0.0,117.6164,0.255462351,14100.7998,27.31,3.04,79.48,19,Rp0,0.0
2021-01-20,11400.0,385,1,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14122.0,26.98,7.27,86.4,20,Rp0,0.0
2021-01-21,11400.0,386,1,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14037.2002,26.71,11.35,87.63,21,Rp0,0.0
2021-01-22,11400.0,387,1,Wet,4,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,13960.76172,26.41,14.26,86.25,22,Rp0,0.0
2021-01-25,11400.0,390,1,Wet,0,False,,,,11400.0,,,117.6164,0.255462351,14012.89551,25.6,13.42,87.86,25,Rp0,0.0
2021-01-26,11400.0,391,1,Wet,1,False,,,11400.0,11400.0,,0.0,117.6164,0.255462351,14148.5,25.53,5.51,84.89,26,Rp0,0.0
2021-01-27,11400.0,392,1,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14142.0,26.05,3.87,85.52,27,Rp0,0.0
2021-01-28,11400.0,393,1,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,117.6164,0.255462351,14195.0,26.7,2.15,81.41,28,Rp0,0.0
2021-02-01,11400.0,397,2,Wet,0,False,,,,11400.0,,,117.7385,0.103812053,13828.13672,25.54,5.83,87.71,1,,0.0
2021-02-02,11400.0,398,2,Wet,1,False,,,11400.0,11400.0,,0.0,117.7385,0.103812053,14118.5,26.28,2.92,85.95,2,Rp0,0.0
2021-02-03,11400.0,399,2,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,13995.53516,26.49,1.84,84.5,3,Rp0,0.0
2021-02-04,11400.0,400,2,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,13983.95215,26.31,2.0,86.25,4,Rp0,0.0
2021-02-05,11400.0,401,2,Wet,4,False,,,11400.0,,11400.0,0.0,117.7385,0.103812053,14010.47363,25.96,6.69,86.48,5,Rp0,0.0
2021-02-06,11400.0,402,2,Wet,5,False,,,11400.0,,11400.0,0.0,117.7385,0.103812053,14010.47363,26.2,5.47,85.97,6,Rp0,0.0
2021-02-07,11400.0,403,2,Wet,6,False,11400.0,,11400.0,,11400.0,0.0,117.7385,0.103812053,14010.47363,26.74,3.24,83.16,7,Rp0,0.0
2021-02-08,11400.0,404,2,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14001.10352,26.71,5.08,81.2,8,Rp0,0.0
2021-02-09,11400.0,405,2,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,13990.45996,26.28,6.59,85.19,9,Rp0,0.0
2021-02-10,11400.0,406,2,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,13989.18848,26.77,5.2,83.78,10,Rp0,0.0
2021-02-11,11400.0,407,2,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14027.0,27.14,7.32,84.94,11,Rp0,0.0
2021-02-15,11400.0,411,2,Wet,0,False,,,,11400.0,,,117.7385,0.103812053,13966.0,25.99,20.48,86.49,15,,0.0
2021-02-16,11400.0,412,2,Wet,1,False,,,11400.0,11400.0,,0.0,117.7385,0.103812053,13907.0,26.69,3.56,83.06,16,Rp0,0.0
2021-02-17,11400.0,413,2,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14039.2002,26.49,14.52,85.54,17,Rp0,0.0
2021-02-18,11400.0,414,2,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14007.47461,26.19,11.85,87.1,18,Rp0,0.0
2021-02-19,11400.0,415,2,Wet,4,False,,,11400.0,,11400.0,0.0,117.7385,0.103812053,13998.19824,26.73,5.41,84.29,19,Rp0,0.0
2021-02-22,11400.0,418,2,Wet,0,False,,,,11400.0,,,117.7385,0.103812053,13898.41699,26.73,2.17,81.31,22,Rp0,0.0
2021-02-23,11400.0,419,2,Wet,1,False,,,11400.0,11400.0,,0.0,117.7385,0.103812053,14107.69629,26.64,5.81,85.74,23,Rp0,0.0
2021-02-24,11400.0,420,2,Wet,2,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14081.61719,26.5,4.09,84.68,24,Rp0,0.0
2021-02-25,11400.0,421,2,Wet,3,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,14097.7998,26.67,1.22,82.31,25,Rp0,0.0
2021-02-26,11400.0,422,2,Wet,4,False,,,11400.0,11400.0,11400.0,0.0,117.7385,0.103812053,13968.18555,27.42,1.28,76.14,26,Rp0,0.0
2021-02-27,11400.0,423,2,Wet,5,False,,,11400.0,,11400.0,0.0,117.7385,0.103812053,13968.18555,26.93,1.96,83.69,27,Rp0,0.0
2021-02-28,11400.0,424,2,Wet,6,False,11400.0,,11400.0,,,0.0,117.7385,0.103812053,13968.18555,27.19,2.02,82.37,28,Rp0,0.0
2021-03-01,11400.0,425,3,Wet,0,False,11400.0,,11400.0,11400.0,,0.0,117.8384,0.084849051,14110.58496,26.39,5.81,86.2,1,Rp0,0.0
2021-03-02,11400.0,426,3,Wet,1,False,11400.0,,11400.0,11400.0,,0.0,117.8384,0.084849051,14245.62012,26.03,11.88,84.92,2,Rp0,0.0
2021-03-03,11400.0,427,3,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14239.18164,26.45,3.96,80.76,3,Rp0,0.0
2021-03-04,11400.0,428,3,Wet,3,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14349.0,26.1,8.33,86.37,4,Rp0,0.0
2021-03-05,11400.0,429,3,Wet,4,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14268.87988,26.45,14.33,83.02,5,Rp0,0.0
2021-03-06,11400.0,430,3,Wet,5,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14268.87988,26.62,1.83,78.49,6,Rp0,0.0
2021-03-07,11400.0,431,3,Wet,6,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14268.87988,26.61,4.86,81.79,7,Rp0,0.0
2021-03-08,11400.0,432,3,Wet,0,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14287.39258,26.64,1.14,80.7,8,Rp0,0.0
2021-03-09,11400.0,433,3,Wet,1,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14344.47559,26.47,1.7,82.07,9,Rp0,0.0
2021-03-10,11400.0,434,3,Wet,2,False,11400.0,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14393.0,26.28,2.44,84.47,10,Rp0,0.0
2021-03-12,11400.0,436,3,Wet,4,False,,,,11400.0,11400.0,,117.8384,0.084849051,14283.90039,26.21,2.98,79.06,12,,0.0
2021-03-13,11400.0,437,3,Wet,5,False,,,11400.0,11400.0,11400.0,0.0,117.8384,0.084849051,14283.90039,27.14,4.62,77.46,13,,0.0
